book,book_full,category,chapter,clause_idx,sent_id,strategy,orig_pj,orig_std,stripped_pj,stripped_std,delta_pj,flipped,fully_editorial,n_orig,n_stripped,n_remaining,strip_ratio,categories_hit,orig_text,stripped_text,tokens_removed,robustness,random_flip_count,p_value
Heb,Hebrews,Disputed,19,84,Heb.19.7,all,0.9570,0.0284,0.9308,0.0507,0.0262,False,False,65,4,61,0.0615,patriarchal,"Οὗτος γὰρ ὁ Μελχισέδεκ, βασιλεὺς Σαλήμ, ἱερεὺς τοῦ θεοῦ τοῦ ὑψίστου, ⸀ὁ συναντήσας Ἀβραὰμ ὑποστρέφοντι ἀπὸ τῆς κοπῆς τῶν βασιλέων καὶ εὐλογήσας αὐτόν, ᾧ καὶ δεκάτην ἀπὸ πάντων ἐμέρισεν Ἀβραάμ, πρῶτον μὲν ἑρμηνευόμενος βασιλεὺς δικαιοσύνης ἔπειτα δὲ καὶ βασιλεὺς Σαλήμ, ὅ ἐστιν βασιλεὺς εἰρήνης, ἀπάτωρ, ἀμήτωρ, ἀγενεαλόγητος, μήτε ἀρχὴν ἡμερῶν μήτε ζωῆς τέλος ἔχων, ἀφωμοιωμένος δὲ τῷ υἱῷ τοῦ θεοῦ, μένει ἱερεὺς εἰς τὸ διηνεκές.","Οὗτος γὰρ ὁ Μελχισέδεκ, βασιλεὺς Σαλήμ, ἱερεὺς τοῦ θεοῦ τοῦ ὑψίστου, ⸀ὁ συναντήσας ὑποστρέφοντι ἀπὸ τῆς κοπῆς τῶν βασιλέων καὶ εὐλογήσας αὐτόν, ᾧ καὶ δεκάτην πάντων πρῶτον μὲν ἑρμηνευόμενος βασιλεὺς δικαιοσύνης ἔπειτα δὲ καὶ βασιλεὺς Σαλήμ, ὅ ἐστιν βασιλεὺς εἰρήνης, ἀπάτωρ, ἀμήτωρ, ἀγενεαλόγητος, μήτε ἀρχὴν ἡμερῶν μήτε ζωῆς τέλος ἔχων, ἀφωμοιωμένος δὲ τῷ υἱῷ τοῦ θεοῦ, μένει ἱερεὺς εἰς τὸ διηνεκές.","Ἀβραὰμ|ἀπὸ|ἐμέρισεν|Ἀβραάμ,",,,
Heb,Hebrews,Disputed,19,84,Heb.19.7,patriarchal,0.9570,0.0284,0.9308,0.0507,0.0262,False,False,65,4,61,0.0615,patriarchal,"Οὗτος γὰρ ὁ Μελχισέδεκ, βασιλεὺς Σαλήμ, ἱερεὺς τοῦ θεοῦ τοῦ ὑψίστου, ⸀ὁ συναντήσας Ἀβραὰμ ὑποστρέφοντι ἀπὸ τῆς κοπῆς τῶν βασιλέων καὶ εὐλογήσας αὐτόν, ᾧ καὶ δεκάτην ἀπὸ πάντων ἐμέρισεν Ἀβραάμ, πρῶτον μὲν ἑρμηνευόμενος βασιλεὺς δικαιοσύνης ἔπειτα δὲ καὶ βασιλεὺς Σαλήμ, ὅ ἐστιν βασιλεὺς εἰρήνης, ἀπάτωρ, ἀμήτωρ, ἀγενεαλόγητος, μήτε ἀρχὴν ἡμερῶν μήτε ζωῆς τέλος ἔχων, ἀφωμοιωμένος δὲ τῷ υἱῷ τοῦ θεοῦ, μένει ἱερεὺς εἰς τὸ διηνεκές.","Οὗτος γὰρ ὁ Μελχισέδεκ, βασιλεὺς Σαλήμ, ἱερεὺς τοῦ θεοῦ τοῦ ὑψίστου, ⸀ὁ συναντήσας ὑποστρέφοντι ἀπὸ τῆς κοπῆς τῶν βασιλέων καὶ εὐλογήσας αὐτόν, ᾧ καὶ δεκάτην πάντων πρῶτον μὲν ἑρμηνευόμενος βασιλεὺς δικαιοσύνης ἔπειτα δὲ καὶ βασιλεὺς Σαλήμ, ὅ ἐστιν βασιλεὺς εἰρήνης, ἀπάτωρ, ἀμήτωρ, ἀγενεαλόγητος, μήτε ἀρχὴν ἡμερῶν μήτε ζωῆς τέλος ἔχων, ἀφωμοιωμένος δὲ τῷ υἱῷ τοῦ θεοῦ, μένει ἱερεὺς εἰς τὸ διηνεκές.","Ἀβραὰμ|ἀπὸ|ἐμέρισεν|Ἀβραάμ,",,,
Heb,Hebrews,Disputed,19,85,Heb.19.7,all,0.8834,0.0452,0.8680,0.0705,0.0154,False,False,13,1,12,0.0769,patriarchal,Θεωρεῖτε δὲ πηλίκος οὗτος ⸀ᾧ δεκάτην Ἀβραὰμ ἔδωκεν ἐκ τῶν ἀκροθινίων ὁ πατριάρχης.,Θεωρεῖτε δὲ πηλίκος οὗτος ⸀ᾧ δεκάτην ἔδωκεν ἐκ τῶν ἀκροθινίων ὁ πατριάρχης.,Ἀβραὰμ,,,
Heb,Hebrews,Disputed,19,85,Heb.19.7,patriarchal,0.8834,0.0452,0.8680,0.0705,0.0154,False,False,13,1,12,0.0769,patriarchal,Θεωρεῖτε δὲ πηλίκος οὗτος ⸀ᾧ δεκάτην Ἀβραὰμ ἔδωκεν ἐκ τῶν ἀκροθινίων ὁ πατριάρχης.,Θεωρεῖτε δὲ πηλίκος οὗτος ⸀ᾧ δεκάτην ἔδωκεν ἐκ τῶν ἀκροθινίων ὁ πατριάρχης.,Ἀβραὰμ,,,
Heb,Hebrews,Disputed,19,87,Heb.19.7,all,0.5122,0.1846,0.6695,0.2318,-0.1573,False,False,14,1,13,0.0714,patriarchal,"ὁ δὲ μὴ γενεαλογούμενος ἐξ αὐτῶν δεδεκάτωκεν ⸀Ἀβραάμ, καὶ τὸν ἔχοντα τὰς ἐπαγγελίας εὐλόγηκεν.",ὁ δὲ μὴ γενεαλογούμενος ἐξ αὐτῶν δεδεκάτωκεν καὶ τὸν ἔχοντα τὰς ἐπαγγελίας εὐλόγηκεν.,"⸀Ἀβραάμ,",,,
Heb,Hebrews,Disputed,19,87,Heb.19.7,patriarchal,0.5122,0.1846,0.6695,0.2318,-0.1573,False,False,14,1,13,0.0714,patriarchal,"ὁ δὲ μὴ γενεαλογούμενος ἐξ αὐτῶν δεδεκάτωκεν ⸀Ἀβραάμ, καὶ τὸν ἔχοντα τὰς ἐπαγγελίας εὐλόγηκεν.",ὁ δὲ μὴ γενεαλογούμενος ἐξ αὐτῶν δεδεκάτωκεν καὶ τὸν ἔχοντα τὰς ἐπαγγελίας εὐλόγηκεν.,"⸀Ἀβραάμ,",,,
Jas,James,Catholic,20,1,Jas.20.1,all,0.7797,0.1278,0.7844,0.0888,-0.0047,False,False,15,3,12,0.2000,christological|kyrios,Ἰάκωβος θεοῦ καὶ κυρίου Ἰησοῦ Χριστοῦ δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.,Ἰάκωβος θεοῦ καὶ δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.,κυρίου|Ἰησοῦ|Χριστοῦ,,,
Jas,James,Catholic,20,1,Jas.20.1,christological,0.7797,0.1278,0.7782,0.0887,0.0015,False,False,15,2,13,0.1333,christological,Ἰάκωβος θεοῦ καὶ κυρίου Ἰησοῦ Χριστοῦ δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.,Ἰάκωβος θεοῦ καὶ κυρίου δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.,Ἰησοῦ|Χριστοῦ,,,
Jas,James,Catholic,20,1,Jas.20.1,kyrios,0.7797,0.1278,0.7844,0.0888,-0.0047,False,False,15,3,12,0.2000,kyrios,Ἰάκωβος θεοῦ καὶ κυρίου Ἰησοῦ Χριστοῦ δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.,Ἰάκωβος θεοῦ καὶ δοῦλος ταῖς δώδεκα φυλαῖς ταῖς ἐν τῇ διασπορᾷ χαίρειν.,κυρίου|Ἰησοῦ|Χριστοῦ,,,
Jas,James,Catholic,20,6,Jas.20.1,all,0.8762,0.0644,0.8437,0.0590,0.0324,False,False,20,2,18,0.1000,kyrios,"μὴ γὰρ οἰέσθω ὁ ἄνθρωπος ἐκεῖνος ὅτι λήμψεταί τι παρὰ τοῦ κυρίου ἀνὴρ δίψυχος, ἀκατάστατος ἐν πάσαις ταῖς ὁδοῖς αὐτοῦ.","μὴ γὰρ οἰέσθω ὁ ἄνθρωπος ἐκεῖνος ὅτι λήμψεταί τι παρὰ ἀνὴρ δίψυχος, ἀκατάστατος ἐν πάσαις ταῖς ὁδοῖς αὐτοῦ.",τοῦ|κυρίου,,,
Jas,James,Catholic,20,6,Jas.20.1,kyrios,0.8762,0.0644,0.8437,0.0590,0.0324,False,False,20,2,18,0.1000,kyrios,"μὴ γὰρ οἰέσθω ὁ ἄνθρωπος ἐκεῖνος ὅτι λήμψεταί τι παρὰ τοῦ κυρίου ἀνὴρ δίψυχος, ἀκατάστατος ἐν πάσαις ταῖς ὁδοῖς αὐτοῦ.","μὴ γὰρ οἰέσθω ὁ ἄνθρωπος ἐκεῖνος ὅτι λήμψεταί τι παρὰ ἀνὴρ δίψυχος, ἀκατάστατος ἐν πάσαις ταῖς ὁδοῖς αὐτοῦ.",τοῦ|κυρίου,,,
Jas,James,Catholic,20,9,Jas.20.2,all,0.8480,0.1170,0.3945,0.1077,0.4535,True,False,15,6,9,0.4000,christological|kyrios,"Ἀδελφοί μου, μὴ ἐν προσωπολημψίαις ἔχετε τὴν πίστιν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ τῆς δόξης;","Ἀδελφοί μου, μὴ ἐν προσωπολημψίαις ἔχετε τὴν πίστιν δόξης;",τοῦ|κυρίου|ἡμῶν|Ἰησοῦ|Χριστοῦ|τῆς,ROBUST,0,0.009900990099009901
Jas,James,Catholic,20,9,Jas.20.2,christological,0.8480,0.1170,0.7790,0.1220,0.0690,False,False,15,3,12,0.2000,christological,"Ἀδελφοί μου, μὴ ἐν προσωπολημψίαις ἔχετε τὴν πίστιν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ τῆς δόξης;","Ἀδελφοί μου, μὴ ἐν προσωπολημψίαις ἔχετε τὴν πίστιν τοῦ κυρίου ἡμῶν δόξης;",Ἰησοῦ|Χριστοῦ|τῆς,,,
Jas,James,Catholic,20,9,Jas.20.2,kyrios,0.8480,0.1170,0.3945,0.1077,0.4535,True,False,15,6,9,0.4000,kyrios,"Ἀδελφοί μου, μὴ ἐν προσωπολημψίαις ἔχετε τὴν πίστιν τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ τῆς δόξης;","Ἀδελφοί μου, μὴ ἐν προσωπολημψίαις ἔχετε τὴν πίστιν δόξης;",τοῦ|κυρίου|ἡμῶν|Ἰησοῦ|Χριστοῦ|τῆς,,,
Jas,James,Catholic,20,48,Jas.20.5,all,0.6883,0.2016,0.6612,0.2183,0.0271,False,False,26,2,24,0.0769,kyrios,"ἰδοὺ ὁ μισθὸς τῶν ἐργατῶν τῶν ἀμησάντων τὰς χώρας ὑμῶν ὁ ⸀ἀφυστερημένος ἀφ’ ὑμῶν κράζει, καὶ αἱ βοαὶ τῶν θερισάντων εἰς τὰ ὦτα Κυρίου Σαβαὼθ ⸀εἰσεληλύθασιν·","ἰδοὺ ὁ μισθὸς τῶν ἐργατῶν τῶν ἀμησάντων τὰς χώρας ὑμῶν ὁ ⸀ἀφυστερημένος ἀφ’ ὑμῶν κράζει, καὶ αἱ βοαὶ τῶν θερισάντων εἰς τὰ ὦτα ⸀εἰσεληλύθασιν·",Κυρίου|Σαβαὼθ,,,
Jas,James,Catholic,20,48,Jas.20.5,kyrios,0.6883,0.2016,0.6612,0.2183,0.0271,False,False,26,2,24,0.0769,kyrios,"ἰδοὺ ὁ μισθὸς τῶν ἐργατῶν τῶν ἀμησάντων τὰς χώρας ὑμῶν ὁ ⸀ἀφυστερημένος ἀφ’ ὑμῶν κράζει, καὶ αἱ βοαὶ τῶν θερισάντων εἰς τὰ ὦτα Κυρίου Σαβαὼθ ⸀εἰσεληλύθασιν·","ἰδοὺ ὁ μισθὸς τῶν ἐργατῶν τῶν ἀμησάντων τὰς χώρας ὑμῶν ὁ ⸀ἀφυστερημένος ἀφ’ ὑμῶν κράζει, καὶ αἱ βοαὶ τῶν θερισάντων εἰς τὰ ὦτα ⸀εἰσεληλύθασιν·",Κυρίου|Σαβαὼθ,,,
Jas,James,Catholic,20,52,Jas.20.5,all,0.7690,0.1388,0.6307,0.1289,0.1383,False,False,8,1,7,0.1250,kyrios,"Μακροθυμήσατε οὖν, ἀδελφοί, ἕως τῆς παρουσίας τοῦ κυρίου.","Μακροθυμήσατε οὖν, ἀδελφοί, ἕως τῆς παρουσίας τοῦ",κυρίου.,,,
Jas,James,Catholic,20,52,Jas.20.5,kyrios,0.7690,0.1388,0.6307,0.1289,0.1383,False,False,8,1,7,0.1250,kyrios,"Μακροθυμήσατε οὖν, ἀδελφοί, ἕως τῆς παρουσίας τοῦ κυρίου.","Μακροθυμήσατε οὖν, ἀδελφοί, ἕως τῆς παρουσίας τοῦ",κυρίου.,,,
1Pet,1 Peter,Catholic,21,1,1Pet.21.1,all,0.8120,0.1125,0.8731,0.0673,-0.0611,False,False,27,4,23,0.1481,christological,"Πέτρος ἀπόστολος Ἰησοῦ Χριστοῦ ἐκλεκτοῖς παρεπιδήμοις διασπορᾶς Πόντου, Γαλατίας, Καππαδοκίας, Ἀσίας, καὶ Βιθυνίας, κατὰ πρόγνωσιν θεοῦ πατρός, ἐν ἁγιασμῷ πνεύματος, εἰς ὑπακοὴν καὶ ῥαντισμὸν αἵματος Ἰησοῦ Χριστοῦ·","Πέτρος ἀπόστολος ἐκλεκτοῖς παρεπιδήμοις διασπορᾶς Πόντου, Γαλατίας, Καππαδοκίας, Ἀσίας, καὶ Βιθυνίας, κατὰ πρόγνωσιν θεοῦ πατρός, ἐν ἁγιασμῷ πνεύματος, εἰς ὑπακοὴν καὶ ῥαντισμὸν αἵματος",Ἰησοῦ|Χριστοῦ|Ἰησοῦ|Χριστοῦ·,,,
1Pet,1 Peter,Catholic,21,1,1Pet.21.1,christological,0.8120,0.1125,0.8731,0.0673,-0.0611,False,False,27,4,23,0.1481,christological,"Πέτρος ἀπόστολος Ἰησοῦ Χριστοῦ ἐκλεκτοῖς παρεπιδήμοις διασπορᾶς Πόντου, Γαλατίας, Καππαδοκίας, Ἀσίας, καὶ Βιθυνίας, κατὰ πρόγνωσιν θεοῦ πατρός, ἐν ἁγιασμῷ πνεύματος, εἰς ὑπακοὴν καὶ ῥαντισμὸν αἵματος Ἰησοῦ Χριστοῦ·","Πέτρος ἀπόστολος ἐκλεκτοῖς παρεπιδήμοις διασπορᾶς Πόντου, Γαλατίας, Καππαδοκίας, Ἀσίας, καὶ Βιθυνίας, κατὰ πρόγνωσιν θεοῦ πατρός, ἐν ἁγιασμῷ πνεύματος, εἰς ὑπακοὴν καὶ ῥαντισμὸν αἵματος",Ἰησοῦ|Χριστοῦ|Ἰησοῦ|Χριστοῦ·,,,
1Pet,1 Peter,Catholic,21,3,1Pet.21.1,all,0.9706,0.0183,0.9781,0.0130,-0.0075,False,False,53,7,46,0.1321,christological|kyrios,"Εὐλογητὸς ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν, εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον, τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς τοὺς ἐν δυνάμει θεοῦ φρουρουμένους διὰ πίστεως εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι ἐν καιρῷ ἐσχάτῳ.","Εὐλογητὸς ὁ θεὸς καὶ πατὴρ ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν δι’ ἀναστάσεως ἐκ νεκρῶν, εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον, τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς τοὺς ἐν δυνάμει θεοῦ φρουρουμένους διὰ πίστεως εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι ἐν καιρῷ ἐσχάτῳ.","τοῦ|κυρίου|ἡμῶν|Ἰησοῦ|Χριστοῦ,|Ἰησοῦ|Χριστοῦ",,,
1Pet,1 Peter,Catholic,21,3,1Pet.21.1,christological,0.9706,0.0183,0.9445,0.0425,0.0261,False,False,53,4,49,0.0755,christological,"Εὐλογητὸς ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν, εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον, τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς τοὺς ἐν δυνάμει θεοῦ φρουρουμένους διὰ πίστεως εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι ἐν καιρῷ ἐσχάτῳ.","Εὐλογητὸς ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ἡμῶν ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν δι’ ἀναστάσεως ἐκ νεκρῶν, εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον, τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς τοὺς ἐν δυνάμει θεοῦ φρουρουμένους διὰ πίστεως εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι ἐν καιρῷ ἐσχάτῳ.","Ἰησοῦ|Χριστοῦ,|Ἰησοῦ|Χριστοῦ",,,
1Pet,1 Peter,Catholic,21,3,1Pet.21.1,kyrios,0.9706,0.0183,0.9522,0.0316,0.0184,False,False,53,4,49,0.0755,kyrios,"Εὐλογητὸς ὁ θεὸς καὶ πατὴρ τοῦ κυρίου ἡμῶν Ἰησοῦ Χριστοῦ, ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν, εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον, τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς τοὺς ἐν δυνάμει θεοῦ φρουρουμένους διὰ πίστεως εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι ἐν καιρῷ ἐσχάτῳ.","Εὐλογητὸς ὁ θεὸς καὶ πατὴρ Χριστοῦ, ὁ κατὰ τὸ πολὺ αὐτοῦ ἔλεος ἀναγεννήσας ἡμᾶς εἰς ἐλπίδα ζῶσαν δι’ ἀναστάσεως Ἰησοῦ Χριστοῦ ἐκ νεκρῶν, εἰς κληρονομίαν ἄφθαρτον καὶ ἀμίαντον καὶ ἀμάραντον, τετηρημένην ἐν οὐρανοῖς εἰς ὑμᾶς τοὺς ἐν δυνάμει θεοῦ φρουρουμένους διὰ πίστεως εἰς σωτηρίαν ἑτοίμην ἀποκαλυφθῆναι ἐν καιρῷ ἐσχάτῳ.",τοῦ|κυρίου|ἡμῶν|Ἰησοῦ,,,
1Pet,1 Peter,Catholic,21,4,1Pet.21.1,all,0.9546,0.0244,0.9185,0.0421,0.0361,False,False,36,2,34,0.0556,christological,"ἐν ᾧ ἀγαλλιᾶσθε, ὀλίγον ἄρτι εἰ ⸀δέον λυπηθέντες ἐν ποικίλοις πειρασμοῖς, ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως ⸀πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου διὰ πυρὸς δὲ δοκιμαζομένου εὑρεθῇ εἰς ἔπαινον καὶ ⸂δόξαν καὶ τιμὴν⸃ ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ.","ἐν ᾧ ἀγαλλιᾶσθε, ὀλίγον ἄρτι εἰ ⸀δέον λυπηθέντες ἐν ποικίλοις πειρασμοῖς, ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως ⸀πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου διὰ πυρὸς δὲ δοκιμαζομένου εὑρεθῇ εἰς ἔπαινον καὶ ⸂δόξαν καὶ τιμὴν⸃ ἐν ἀποκαλύψει",Ἰησοῦ|Χριστοῦ.,,,
1Pet,1 Peter,Catholic,21,4,1Pet.21.1,christological,0.9546,0.0244,0.9185,0.0421,0.0361,False,False,36,2,34,0.0556,christological,"ἐν ᾧ ἀγαλλιᾶσθε, ὀλίγον ἄρτι εἰ ⸀δέον λυπηθέντες ἐν ποικίλοις πειρασμοῖς, ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως ⸀πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου διὰ πυρὸς δὲ δοκιμαζομένου εὑρεθῇ εἰς ἔπαινον καὶ ⸂δόξαν καὶ τιμὴν⸃ ἐν ἀποκαλύψει Ἰησοῦ Χριστοῦ.","ἐν ᾧ ἀγαλλιᾶσθε, ὀλίγον ἄρτι εἰ ⸀δέον λυπηθέντες ἐν ποικίλοις πειρασμοῖς, ἵνα τὸ δοκίμιον ὑμῶν τῆς πίστεως ⸀πολυτιμότερον χρυσίου τοῦ ἀπολλυμένου διὰ πυρὸς δὲ δοκιμαζομένου εὑρεθῇ εἰς ἔπαινον καὶ ⸂δόξαν καὶ τιμὴν⸃ ἐν ἀποκαλύψει",Ἰησοῦ|Χριστοῦ.,,,
1Pet,1 Peter,Catholic,21,6,1Pet.21.2,all,0.8754,0.0460,0.8662,0.0461,0.0092,False,False,34,1,33,0.0294,kyrios,"Ἀποθέμενοι οὖν πᾶσαν κακίαν καὶ πάντα δόλον καὶ ⸀ὑποκρίσεις καὶ φθόνους καὶ πάσας καταλαλιάς, ὡς ἀρτιγέννητα βρέφη τὸ λογικὸν ἄδολον γάλα ἐπιποθήσατε, ἵνα ἐν αὐτῷ αὐξηθῆτε ⸂εἰς σωτηρίαν⸃, ⸀εἰ ἐγεύσασθε ὅτι χρηστὸς ὁ κύριος.","Ἀποθέμενοι οὖν πᾶσαν κακίαν καὶ πάντα δόλον καὶ ⸀ὑποκρίσεις καὶ φθόνους καὶ πάσας καταλαλιάς, ὡς ἀρτιγέννητα βρέφη τὸ λογικὸν ἄδολον γάλα ἐπιποθήσατε, ἵνα ἐν αὐτῷ αὐξηθῆτε ⸂εἰς σωτηρίαν⸃, ⸀εἰ ἐγεύσασθε ὅτι χρηστὸς ὁ",κύριος.,,,
1Pet,1 Peter,Catholic,21,6,1Pet.21.2,kyrios,0.8754,0.0460,0.8662,0.0461,0.0092,False,False,34,1,33,0.0294,kyrios,"Ἀποθέμενοι οὖν πᾶσαν κακίαν καὶ πάντα δόλον καὶ ⸀ὑποκρίσεις καὶ φθόνους καὶ πάσας καταλαλιάς, ὡς ἀρτιγέννητα βρέφη τὸ λογικὸν ἄδολον γάλα ἐπιποθήσατε, ἵνα ἐν αὐτῷ αὐξηθῆτε ⸂εἰς σωτηρίαν⸃, ⸀εἰ ἐγεύσασθε ὅτι χρηστὸς ὁ κύριος.","Ἀποθέμενοι οὖν πᾶσαν κακίαν καὶ πάντα δόλον καὶ ⸀ὑποκρίσεις καὶ φθόνους καὶ πάσας καταλαλιάς, ὡς ἀρτιγέννητα βρέφη τὸ λογικὸν ἄδολον γάλα ἐπιποθήσατε, ἵνα ἐν αὐτῷ αὐξηθῆτε ⸂εἰς σωτηρίαν⸃, ⸀εἰ ἐγεύσασθε ὅτι χρηστὸς ὁ",κύριος.,,,
1Pet,1 Peter,Catholic,21,7,1Pet.21.2,all,0.8881,0.0596,0.8804,0.0595,0.0076,False,False,33,2,31,0.0606,christological,"Πρὸς ὃν προσερχόμενοι, λίθον ζῶντα, ὑπὸ ἀνθρώπων μὲν ἀποδεδοκιμασμένον παρὰ δὲ θεῷ ἐκλεκτὸν ἔντιμον καὶ αὐτοὶ ὡς λίθοι ζῶντες οἰκοδομεῖσθε οἶκος πνευματικὸς ⸀εἰς ἱεράτευμα ἅγιον, ἀνενέγκαι πνευματικὰς θυσίας ⸀εὐπροσδέκτους θεῷ διὰ Ἰησοῦ Χριστοῦ·","Πρὸς ὃν προσερχόμενοι, λίθον ζῶντα, ὑπὸ ἀνθρώπων μὲν ἀποδεδοκιμασμένον παρὰ δὲ θεῷ ἐκλεκτὸν ἔντιμον καὶ αὐτοὶ ὡς λίθοι ζῶντες οἰκοδομεῖσθε οἶκος πνευματικὸς ⸀εἰς ἱεράτευμα ἅγιον, ἀνενέγκαι πνευματικὰς θυσίας ⸀εὐπροσδέκτους θεῷ διὰ",Ἰησοῦ|Χριστοῦ·,,,
1Pet,1 Peter,Catholic,21,7,1Pet.21.2,christological,0.8881,0.0596,0.8804,0.0595,0.0076,False,False,33,2,31,0.0606,christological,"Πρὸς ὃν προσερχόμενοι, λίθον ζῶντα, ὑπὸ ἀνθρώπων μὲν ἀποδεδοκιμασμένον παρὰ δὲ θεῷ ἐκλεκτὸν ἔντιμον καὶ αὐτοὶ ὡς λίθοι ζῶντες οἰκοδομεῖσθε οἶκος πνευματικὸς ⸀εἰς ἱεράτευμα ἅγιον, ἀνενέγκαι πνευματικὰς θυσίας ⸀εὐπροσδέκτους θεῷ διὰ Ἰησοῦ Χριστοῦ·","Πρὸς ὃν προσερχόμενοι, λίθον ζῶντα, ὑπὸ ἀνθρώπων μὲν ἀποδεδοκιμασμένον παρὰ δὲ θεῷ ἐκλεκτὸν ἔντιμον καὶ αὐτοὶ ὡς λίθοι ζῶντες οἰκοδομεῖσθε οἶκος πνευματικὸς ⸀εἰς ἱεράτευμα ἅγιον, ἀνενέγκαι πνευματικὰς θυσίας ⸀εὐπροσδέκτους θεῷ διὰ",Ἰησοῦ|Χριστοῦ·,,,
1Pet,1 Peter,Catholic,21,17,1Pet.21.3,all,0.7104,0.1450,0.7336,0.1098,-0.0233,False,False,25,3,22,0.1200,patriarchal|kyrios,"οὕτως γάρ ποτε καὶ αἱ ἅγιαι γυναῖκες αἱ ἐλπίζουσαι ⸀εἰς θεὸν ἐκόσμουν ἑαυτάς, ὑποτασσόμεναι τοῖς ἰδίοις ἀνδράσιν, ὡς Σάρρα ⸀ὑπήκουσεν τῷ Ἀβραάμ, κύριον αὐτὸν καλοῦσα·","οὕτως γάρ ποτε καὶ αἱ ἅγιαι γυναῖκες αἱ ἐλπίζουσαι ⸀εἰς θεὸν ἐκόσμουν ἑαυτάς, ὑποτασσόμεναι τοῖς ἰδίοις ἀνδράσιν, ὡς Σάρρα ⸀ὑπήκουσεν αὐτὸν καλοῦσα·","τῷ|Ἀβραάμ,|κύριον",,,
